5248301.9825,-2071645.12013
5283848.13229,-2458210.40335
5205554.58714,-2456821.60217
5176264.48156,-2566557.39162
4814276.63441,-3143679.2792
4677018.91233,-3389515.97661
4377286.30981,-3168068.80332
4552772.76857,-2661294.35309
4658635.32943,-2377447.86432
4870105.35658,-2389914.05328
5055558.16142,-2200669.27069
5248301.9825,-2071645.12013
