5456782.1945,-1383782.39942
5596008.37068,-1761682.02048
5516450.55572,-1781571.47422
5516450.55572,-1900908.19666
5297666.56458,-2597039.07756
5218108.74962,-2895380.88366
4840209.12856,-2736265.25374
4899877.48978,-2159471.09528
4939656.39726,-1841239.83544
5158440.3884,-1801460.92796
5297666.56458,-1562787.48308
5456782.1945,-1383782.39942
