49.0201614091,-12.3346018541
50.2708782941,-15.6283203491
49.5561829312,-15.8003160183
49.5561829312,-16.8291749437
47.5907706833,-22.7109061331
46.8760753204,-25.1602701502
43.4812723467,-23.8597229193
44.0172938689,-19.0389100662
44.3746415503,-16.3154214657
46.3400537982,-15.9721657068
47.5907706833,-13.9006518478
49.0201614091,-12.3346018541
