5454903.53414,-1381497.54179
5596059.14594,-1758686.31815
5516602.88022,-1778981.96886
5517212.17568,-1898318.6913
5301982.40805,-2595566.61388
5223947.83174,-2894314.61695
4845235.81673,-2737128.42265
4901959.2499,-2160029.61646
4940113.36949,-1841595.25813
5158694.26215,-1800699.30898
5296701.84741,-1561315.0194
5454903.53414,-1381497.54179
