49.0032847534,-12.3145492202
50.2713344258,-15.6024022086
49.5575513149,-15.7779312954
49.5630248267,-16.8069074919
47.6295413976,-22.6987035499
46.9285298142,-25.1516000013
43.5264288247,-23.8668141894
44.0359950399,-19.0436529224
44.3787466899,-16.3184857482
46.3423344339,-15.9655878398
47.5821042953,-13.8878112297
49.0032847534,-12.3145492202
